55355495c827d9160e64cb65,The Green Frog,Nora Jane Struthers and the Party Line,$12 ,5/1/2015 7:00pm,5/1/2015 9:00pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
55355495c827d9160e64cb65,The Green Frog,Vandaveer,"Fri, May 1, 10:00pm – 11:55pm",5/1/2015 10:00pm,5/1/2015 11:55pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
55355495c827d9160e64cb65,The Green Frog,The Handsome Family w/ Wildewood,"$10<br />The Handsome Family is a 20-year songwriting collaboration between husband and wife, Brett (music) and Rennie Sparks (words). Their lyrics and music are very intense, highly descriptive and full of meticulously-researched narrative and exhilerating musical re-imaginings of everything from Appalacian holler, psychedelic rock, Tin Pan Alley and medieval ballad.",5/2/2015 9:30pm,5/2/2015 11:55pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
553554a7c827d9160e64cb66,Kulshan Brewery,Chuck + Carr,Kulshan Music & Events,4/22/2015 7:00pm,4/22/2015 9:00pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
553554a7c827d9160e64cb66,Kulshan Brewery,Trabin,Kulshan Music & Events,4/25/2015 7:00pm,4/25/2015 9:00pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
553554a7c827d9160e64cb66,Kulshan Brewery,The Devilly Brothers,Kulshan Music & Events,4/26/2015 7:00pm,4/26/2015 9:00pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
553554a7c827d9160e64cb66,Kulshan Brewery,Trivia Night,Kulshan Music & Events,4/27/2015 7:00pm,4/27/2015 9:00pm,start,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a08",weekly
553554a7c827d9160e64cb66,Kulshan Brewery,John Nelson & Gary Evans,Kulshan Music & Events,4/29/2015 7:00pm,4/29/2015 9:00pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
553554a7c827d9160e64cb66,Kulshan Brewery,Heron & Crow,Kulshan Music & Events,5/2/2015 7:00pm,5/2/2015 9:00pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
553554a7c827d9160e64cb66,Kulshan Brewery,Elian Carbone,Kulshan Music & Events,5/3/2015 7:00pm,5/3/2015 9:00pm,end,"55352fda846af9640a518a05,55352fda846af9640a518a06,55352fda846af9640a518a04",
